"id","quote","review"
"rn428202014","Best Gluten Free Pizza in NYC","Just ate the best Gluten free pizza in the City. The service is great and the food is terrific. Would recommend anyone who's in the area give it a try. It won't disappoint.
We have gone back multiple times."
"rn428123450","Best pizza in town","Nonna Eugenia's pizza reginella and torta alla crema are the best! Exquisite original italian recipes in a cozy ambience"
"rn426806431","Authentic pizza in a wood burning oven","The most authentic Neapolitan pizza made in a wood burning pizza oven.....right in Greenwich Village .....we were mesmerized while we watched our pizza being perfectly cooked.....a real Italian ristorante.....wonderful service.......and delicious food"
"rn426742742","Excellent pizza ","Great spot in the village to go for delicious pizza. We got a large pie with one half o e thing and the other another so we could enjoy two different types."
"rn426739426","Great Place with great pizza","We had the capricciosa and it was great. It has mozzarella, mushrooms, ham, olives, and articokes. This is a hidden gem right off Bleeker Street."
"rn426226064","Best pizza in NYC","Excellent pizza! A must when in NYC! Amazing pasta too! We have also tried the Miami location. Very consistent"
"rn424485663","Perfecto!","If your'e in the mood for pizza, this is the place. It's always a good sign when everyone around you and all of the waitresses are speaking Italian!"
"rn424484960","Yum Pizza","Una posta che I want to come back too soon! Great pizze! Order the numero 28, per favore! Tastes like you're back in Italy!"
"rn424456109","Excellent pizza and great service! ","We had lunch with our group of 15+ friends and we're glad we picked this spot. The pizza was delicious and their ingredients were clearly fresh. We tried 4 types of pizza and they were all consistently good. We also highly recommend the arugula salad....More"
"rn424452723","Pizza meravigliosa!","Came with a group of 14 and they managed to fit us in last minute... Excellent service! The food was delicious and authentic and the setting was perfect for our casual group. Especially good capricciosa! Love this restaurant and we will be back :)"
"rn424236048","Favorite Restaurant! ","Literally my favorite restaurant in Manhattan. Super friendly service, delicious food, and awesome ambiance! GO HERE!!!"
"rn423915057","Molto benne","We are sure to visit every time we are in New York and are never disappointed. Delicious, simple, and authentic."
"rn422141852","Nom nom, top pizza","Had a lovely time at this Pizza restaurant. Easily accommodated our group of 7 and nice to sit outside in the summer."
"rn421224325","Lovely pizza","After walking around soho and Greenwich village we came for a wonderful lunch here. A PROPER Italian restaurant with great pizza pasta and prosecco"
"rn420687440","Love the pizza here! ","Love the pizza here! And the delicious salad with artichokes and shaved Parmesan cheese! Great atmosphere and good, friendly service!"
"rn420220077","Awesome NY Italian Pizza","Pizza was delicious! I highly recommend the Numero28 pizza. Delicious. Quick service, great wine, better pizza."
"rn419629298","Perfect Pizza","The pizza in this place is the best NY has to offer. You can share a pizza for two, this way you can try two different pizzas. The service is very friendly. You'll have to wait +- 10 minutes to get in."
"rn419298720","Propria Pizza Italiana!","This place is the most legit Italian Pizzeria out there. True Neapolitan pizza with a friendly atmosphere. You could walk in and say, \"Siamo tre,\" and the waiters wouldn't even skip a beat. The next best thing if you can't afford to hop on the...More"
"rn419297987","Good stuff","Wow the giuletta pizza, oh mon dieu! I died and went to heaven! The pumpkin with the delicious buffalo mozzarella. And our waitress was so sweet and we loved conversing in Italian with her. Bravo, Numero 28! #foodgasm"
"rn419297905","Delicious and charming","Walking into this restaurant is like walking into a slice of Italy in the West Village, US of A. 10/10 would recommend"
"rn416966332","Could have been better although excellent authentic pizza","The wood burning oven pizza is excellent. But there were a lot of negatives. First off the \"gas\" was not working so despite large menu, could not have pasta or mains only pizza and some apps (plus salad). It was quite hot outside and even...More"
"rn416593613","A little pizzeria nestled on Carmine Street","Stopped in for nice quick pizza lunch with some white wine. The staff spoke fluent Italian.. The pizza was brick oven made right in front of our eyes. The service was excellent. Price was reasonable for New York City. This is recommended by a close...More"
"rn415161600","Great Pizza","Great Pizza, quick and efficient service. Hi highly recommend it.
We had the special Pizza #28. It was very flavorful. The espresso is also very good."
"rn414752485","Great pizza! ","Our pizza and traditional bruschetta app were delicious! It was busy at Numero28 tonight, but we still had great service. Definitely recommend for a casual date night!"
"rn414676008","Greatest pizzeria on carmine street","It's hard to describe in words what an amazing experience I had at Numéro 28. It's the sort of dining extravaganza that would be easier to describe in a painting, or sonnet, or perhaps an epic poem. Do not miss the opportunity to dine at...More"
"rn411795265","Just pizza!","Amazing pizza! Thin crust, great sauce, fresh ingredients! Value for money for such an expensive city!"
"rn409389877","Not bad for an italian pizza","Pizza is OK but it's not the best you can eat in the USA. It's good but it's not worth the price...."
"rn408501961","Dishonest","Came into this restaurant this evening with a party of seven. We were seated and given the menus. We ordered drinks. Thirty minutes after arriving, we started to order and the server THEN told us that there was no pasta. No pasta in an Italian...More"
"rn408483032","Great ","great environment, great food, great time! Took a bit to get seated, but we got it after a bit of waiting and had a good time. the staff is friendly, the food is great!"
"rn407224293","My favorite sauce!","Also my favorite olives! Love this place! Love love love! Also saw John Turturro here once, but I did the right thing. Good times!"
"rn404701242","Good pizza","The food and service were great. It is cash only so come prepared, although they do have an ATM inside. They even give you a free glass of wine if you check in on trip advisor! Definitely check it out :)!"
"rn404628760","Great pizza","Went in with some friends got a 29\" pizza with three different kinds and shared it between the three of us. Food was fantastic and tasted very fresh. I only gave 4 stars because they were out of some ingridients otherwise it would've been 5!"
"rn402159257","Awesome brick oven style pizza!","I tried out Number 28 after reading all the great reviews on TripAdvisor. I was not disappointed! The pizza is crispy thin crusted and cooked to perfection with notably fresh ingredients. I'm glad we tried the Eggplant Parmesan from the appetizer menu. It was to...More"
"rn399775357","My Favorite Giant Pizzas","This is always such a standard favorite for me as my daughter and I love the West Village. If they are busy do not expect special attention. I have never had great service but the food and wine are excellent. I have been there many...More"
"rn399353191","Our favorite gluten free pizza","Consistently our favorite gluten free sit-down pizza restaurant in the West Village....trust us - this charming casual spot is better than its more well known pizza places in the neighborhood....not to mention the sweetest staff and most helpful staff"
"rn398041619","I wanted to like it.","Well the wife wanted brick oven pizza and I found great reviews for this small pizzeria not far from where we were in the village.
After being greeted promptly and being seated outside I started to read the menu. I quickly noticed CASH ONLY. This...More"
"rn397043940","Amazing !","I think it was one of the best pizza that i took in my life !! You need to go there and enjoy an italian pizza. I wish that i will return there. Thank you !!"
"rn395634701","Best pizza around ","Glad i got b
We were 2 hungry dudes and the 18\" and we enjoyed, the service is nice, the food is fresh and tasty, we are very happy
Thanks alot, gracie"
"rn395547983","Pizza done right, never a left over.","A top finalist for favorite mis-shaped thin crest pizza pie in NYC. A nice local Soho pizza joint, authentic and well intentioned owners.
Sit down and enjoy it hot out of the oven, with or without extensive toppings, you won't be disappointed with the choice...More"
"rn394662154","Great food, but very loud indoors!","The wait staff is charming and attentive. The food is excellent! The salads are yummy,
the eggplant parmesan appetizer is delicious and so are the pizzas! The one drawback is that this small restaurant is very loud. When the weather is nice, the outdoors tables...More"
"rn391909724","Great restaurant ","Good place for groups/ big parties. The 14inch is perfect for one person. Don't necessarily need a reservation however it likely helps to have one"
"rn391908459","Birthday dinner","Great for birthday dinners. Kind staff. Good food. The gluten free pizza is unreal. They brought out dessert for our friend. Great!"
"rn391907783","Great experience!","Amazing service and food. I highly recommend the Numerous 28 pizza. Couldn't ask for anything better! Perfect for big groups or a date night! <f0><U+009F><U+0098><U+0098>"
"rn391907704","Great for birthdays!","Great prosciutto pizza and great staff!!! Came here for my friends 22nd birthday and we had an absolute blast. The BYOB aspect is wonderful!"
"rn388279384","Great pizza","This is the best pizza in New York City! Will definitely be eating here again the next time I'm here, and will recommend to friends and family."
"rn388239202","Awesome place","Possibly the best pizza in New York City. Definitely legit Italian pizza. A must go to for anyone who loves pizza. Kind servers and good deals"
"rn387634580","Terrible and rude service","This place has been recommended to me many times for take out. I had an out of town business partner in town that wanted to get pizza and a beer. This place isn't too far from our office so we decide to check it out....More"
"rn387236662","Great food!","Amazing pizza, owner personally waited on us & she was super friendly & helpful, highly recommended! In a fun area of town indoor or sidewalk seating"
"rn385680495","Great atmosphere and food","Went for dinner and had an amazing time. You can smell the pizza from the street and the atmosphere was really lively. Would definitely come again!"
"rn385677868","Great pizza","Stumbled upon this place on a Friday evening. We were seated right away inside (outside had more of a wait). They have an option to do half and half on 2 different types of pizza which is great if you'd like to try more than...More"
"rn384433243","Best pizza in NYC!","This pizzeria is just like being in Italy! Thin crust delicious and kids love it! It is in a great neighborhood nice for taking a walk afterwards."
"rn383798554","Great Service","Was eating at another Italian place and the couple next to us was smitten by my young daughter and her panda hoodie. We got to chatting and they kept talking up Numerous 28. \"Cash Only, but my favorite pizza\" the man said. Stopped by, service...More"
"rn383724000","Great for kids","Kids and adults love it! Great location and wonderful service. Will return the next time I come downtown to the Village."
"rn381705950","Great casual place","Great pizza and casual atmosphere, a great neighborhood spot with tables outside. Very authentic Neapolitan pizzeria!"
"rn381492573","Delicious authentic pizza","Great family style pizza. Very authentic and super delicious. Must be well known amongst Italians since when we were here our friends saw an Italian journalist.
Recommend numero28 pizza and the San daniele."
"rn381171530","Great tasting thin crust Pizza (cash only)","Very different to your staple NYC pizza joints, this is more akin to an authentic Italian pizzeria where the pizzas are thin crusts and the toppings are very good quality. The price is reasonable and the service is excellent. The only drawback is that it's...More"
"rn380958589","Great food and friendly service!","I actually don't like pizza EXCEPT for numero 28 pizza. Have tried a few locations and they never disappoint!
Jemma was a great hostess!"
"rn379492426","Poor quality pizza","Heard great things so I went for a pizza, hugely disappointed. The base was burnt to a crisp - it was black. The mozzarella was thrown in and wasn't cooked - it was 'warm' but not melted.
Won't be returning.
Also, worth noting (they don't...More"
"rn379435587","lunch outing","authentic italian cuisine - home environment made us feel welcome in this Carmine street village restaurant . Gelma Is excellent and the ambiance very relaxing and comfortable...eggplant parmeggiana, pear salad and napolitanian pizza with some house wine was a perfect welcome to our NYC trip....More"
"rn377064093","Best Pizza!","My son says this is the best pizza in the world! And we love it too. The thin tasty crust, the fresh sauce, cheese and veggies make it unique in nyc."
"rn375896825","Just like Italy","Amazing pizza, wonderful people and great spot!! Will be visiting again. Had pizza at another location and preferred this one."
"rn375443546","Great authentic Italian food and staff","2nd time I have been here, and it was on the recommendation from an Italian friend. The food is authentic Italian, pizzas are cooked in the wood fire oven. Genuinely friendly staff. They on,y take cash, no cards"
"rn374957900","Authentic","I loved the authentic Italian vibe and how I could converse in Italian with the employees. The food was amazing and so fresh!"
"rn372752551","The best pizza in NYC","I found this place by case going around for downtown. Being Italian I have been attracted immediately from the name of the restaurant and I decided to try. And the pizza was just amazing, one of the best pizza I have ever had in my...More"
"rn370787819","Delicious pizza and great wine!","We ordered the Numero 28 pizza. It's been years since I've been to Italy and this brings me back. :) I highly recommend trying this with a red wine. Definitely coming back again."
"rn370544617","Perfect pizza ","I always come here, always take capricciosa, and it's always just perfect. Easy location, friendly staff, reasonable prices. See you soon again!"
"rn370491048","Amazing place, great pizza","Delicious pizza capriciosa, nicely presented on a long wooden board, great garden salad, very nice atmosphere and friendly staff. We'll definitely come back soon!"
"rn369894712","Wonderful lunch in Greenwich Village. ","Great Italian restaurant. Fantastic Italian style pizza.... But New York size!
Nothing better than a glass of prosecco and meal in a relaxed environment after a morning sightseeing.
Lovely lunch"
"rn369702062","Great pizza and charming ","Love the Numero 28 namesake! Pricey but very cute and charming. Perfect for a date- outside seating. Cash only!!!!!!!!"
"rn368892147","Welcome to Italy ","First time I came to Numero 28 , it was a flash memory to Roma :) if you guys want to eat pizza definitely this is the right place <3"
"rn368757132","Pizza","Amazing gluten free pizza, excellent service, very nice music, and al the good thing you need near your food."
"rn368754641","Pizza","The gluten free pizza was absolutly amazing.
Nice music, excellent staff and all the good thing you need near your food."
"rn365229627","Out of curiosity ","Stopped by just to get something other than Joe's or Keste's pizza.
Fantastic pizza & the outdoor patio was fantastic to have. Makes you feel at home in the heart of the city."
"rn364944577","Amazing pizza & friendly staff!","LOOOOVVVEE THIS PLACE! Their pizza is orgasmic. So if you like orgasms, come here! (pet friendly - big plus)"
"rn362052054","First visit","Very nice inside and smells amazing!!! Staff is very friendly and helpful. Found this place just walking by and very happy"
"rn361075116","A good and friendly place","A very Italian place where we ate excellent pizzas. Service was friendly, and fast, very tolerant of our very young grandchildren"
"rn360774761","Hangover feast","Best pizza ever! Came here after waking up from a party night. Definitely needed a cure for the typical hangover and we found the holy grail of pizza. Wasn't expecting such a fantastic lunch but it couldn't have been better. What a perfect place. Seemed...More"
"rn358887092","Cute pizza place","My son and I ate at Numero 28 Pizzeria on a Thursday night before seeing Stomp at the Orpheum Theatre down the street. We made a reservation through Open Table. Luckily, the restaurant wasn't crowded because they had no record of our reservation, even though...More"
"rn357977852","Amazing Pizza, Great Service!","Went to this place on a friend's recommendation and was not disappointed! The pizza is nice and light, really standing out in the competitive New York the pizza scene. The people here really now how to take care of their customers and know how to...More"
"rn357160172","The absolute best, in a city of 'best pizza'!","In a city where everyone has a 'best pizza' recommendation, Numero 28 gets my vote. Authentic Neapolitan pizza, served by Italians who make you feel both at home, and like you're in Italy."
"rn357152083","Amazing pizza! ","One of the best pizza ever tried. Really authentic Italian pizza, amazing place. Service is great, they're all very nice. Highly recommended! Try the truffle pizza!"
"rn356887095","Best pizza in the city","We come all the way from Yonkers to enjoy the true Italian pizza. It reminds me when I used live in Napoli. Great service and friendly staff.
Buonissima la pizza !!!"
"rn356643772","Great pizza and red wine","On corner of carmine and bleacker this is a great little Italian with amazing thin crust pizzas and pastas. Delicious red wine as well. Perfect for early evening families"
"rn356640896","Great pizza in village","Stunning pizza - been back here several times and always excellent. Delicious red wines. A total gem hidden away on corner of bleacker and carmine"
"rn356629786","Great food. excellent service, I always come here because the other experience is always great. ","I come to this place all the time. The food is AMAZING! :D the pizza and the lasagna <f0><U+009F><U+0092><U+00AA><f0><U+009F><U+008F><U+00BC> I recommend it 100% the service is always great and it's authentic. I love this place"
"rn354202117","Great!!!","I've been here multiple times, each time the pizza is outstanding!!! Great tasting!! Recommend getting the \"numero28\" pizza! you be disappointed!"
"rn354201963","YUM","the pizza was so good! right amount of cheese and toppings, and the truffle cream adds a very nice touch. very authentic!"
"rn353720888","Best Pizza in town ","I'm coming one time a moth in New York but until I know pizzeria 28 I think to move here. Because I don't miss Italian Pizza.
Compliment to the great staff.
BEST PIZZA IN TOWN FOR ME!!"
"rn353202209","Amazing place","Good atmosphere. Perfect to go with family and friends. The food is very good. The best pizza is the pepperoni and the marguerite."
"rn353201891","The best pizza in NYC","You feel like you are in Italy! Really thin pizza, the best flavors in the city. Nice environment. My favorite place to eat pizza and enjoy with friends. (The best Tiramissu also)."
"rn353113927","Great","Great service, good tasting food, quick service, lots of choices, friendly staff, good location, I highly recommend the prosciutto
pizza"
"rn352981094","Simply the best ","I am Italian and I can say without any doubt:
Best pizza in NY
Best pizza in New York State
Best pizza in the US
Best pizza in the world.
Nonna Eugenia Rules!!!!
My favourite one: Romeo Pizza..."
