"id","quote","review"
"rn534031782","Come here early to avoid the line","This pizza place is located in a great spot under the Brooklyn bridge. We came pretty early but there was already a line! I'm no pizza expert but in my humble opinion it was pretty damn delicious. The pizza came out of the oven hot...More"
"rn533991955","Fun and good pizza","My daughter heard about this location from a YouTube vlogger. We stood in line to get in. The pizza was good. What I found most amazing is the owner seating us! That was the best part of it.
My daughter said it was the best...More"
"rn533796084","Worth the 40 minute wait.","A very nice quaint place. We had a margarita pizza which was fantastic. We also added pepperoni to it and the taste with fresh mozzarella was out of this world. By far the best pizza I've ever had."
"rn533587815","Very delicious food and excellent service","The restaurant serves excellent pizzas. Two large ones are enough for 5 persons. The 31 USD Barberra d'Asti is execllent red wine. The service was very good. Even though there was a full seating and a long queue outside the waiter has time to chat...More"
"rn533436206","You will need some patience but it's worth it!","We ordered a few different pizzas, drinks, desserts and it was all fabulous! The kids loved it too. The place is small, and so we had to wait for a bit. We saw it was #1 pizza though, in Brooklyn. And we had to try...More"
"rn532828680","Good local pizza place, no need to travel","We were surprised at the hype for this lovely pizza restaurant and shocked to see a 45 minute waiting line on Friday night.
We were greeted by one of the owners and made to feel right at home.
The food was good, not great. There...More"
"rn532702598","The best pizza I had so far (out of Italy)","Being Italian, and a purist pizza lover, I was delighted by the quality of Juliana's pizza.
I had a simple Margherita (no need of extra frills if the ingredients are good).
The mozzarella and tomato sauce were perfect, the dough was just as it should...More"
"rn532682582","Classic pizza ","This is the place to go for classic New York pizza.
There is alway a line of people waiting to get into Juliana's. It is understandable. Juliana's is not a big restaurant. Although it is worth the wait, the trick is to go to the...More"
"rn532668985","Great Pizza Spot","I loved the pizza here! Fresh veggies and made right in front of you!
The staff was extremely friendly and took good care of our table.
Great spot in Brooklyn!"
"rn532384815","Delicious pizza!","If you're in the Brooklyn area looking for some great pizza, don't even think twice, this is the place to go!"
"rn532142000","Amazing pizza","We enjoyed Juliana's pizza. Pizza are really good and hudge!!! After a long walk,we deserve it:) Staf is nice."
"rn531807610"," Beat pjzza brklyn","Great pizza.
Sit on the counter.
See and smeel yr puzza
Can build all the dressing.
Tastes great.
After traveling at dambo Its the best deaert"
"rn531748012","Reasonable ","Food smelled, looked and was very good! Extremely reasonable prices and nice staff. Worth a stop for sure!"
"rn531710902","A must do","Delicious pizza, classic Italian service, nice location etc. etc. We shared a half number 1 and half marinara - sharing a small between two females was enough for us! They are very large pizzas. We went at around 8:30 on a Tuesday night and there...More"
"rn531462173","Better than Grimaldi's","Very good coal fired pizza (we only added pepperoni) A little frustrating to have to line up to place a take out order. Got in line around 5:15 and got into restaurant around 6:10. Save room for the cannoli - they are awesome!
We placed...More"
"rn530630129","What a pizza!","What a place! The pizza is really good, the staff nice and they serve their pizzas fast! Two grown up, hungry guys, one large pizza was perfect! Really recommend this place!"
"rn530344808","Pizza ","Again going on trip adviser and local recommendations, we found 1 more great restaurant. Getting only 4 stars instead of 5, because no Bud Light. Pizza without beer drops a notch."
"rn530058566","Better than the Original (Grimaldi's)","The restaurant is located below the Brooklyn Bridge. We had to wait an hour (no reservations) before being seated (7:00 PM). We had a pizza, soup and large salad. The food was incredible and service great! Highly recommended."
"rn530034456","What a disappointment!! What is with all the hype over this place?? Don’t get it!","OMG, all the great reviews for what turned out to be just about the crappiest pizza we’ve ever had. Domino’s is better, and I don’t even like Domino’s enough to order it anymore. So if you like tasteless thin charred pizza and like standing in...More"
"rn529760324","Incredible food and atmosphere ","Top tip with this restaurant is plan on arriving at 11am, ready for opening at 11:30. Due to it’s size and popularity, you will need to queue to get in, but believe me, the wait will definitely be worth it. The pizzas come in 2...More"
"rn529751204","Out of this world pizza and service ","I must admit, I was very apprehensive about the thought of queuing for 30-40 minutes for some pizza but it was worth it.
Our waiter was Michael, what a great guy. He's very attentive, friendly and helpful and goes out of his way to make...More"
"rn529732002","calzones and pizza!","A local told us to try this place when we asked him for restaurant recommendations. There was a line when we got there around 11:45 or so but we got a table quickly right by the kitchen. Nice atmosphere, friendly staff. Was surprised that the...More"
"rn529295601","Nice but...","For all the hype about the place, one expects great pizza. Well, the pizza is ok but it's not a stand-out. Could be as good as Shakey's in Manila; maybe a bit better but not by much. There's always a queue and we were lucky...More"
"rn529295066","Best pizza","I took my grandson after just eating ice cream under the Brooklyn bridge and he said he wasn't hungry. We ordered the classic and I told home he neede to try it and we ended up eating all of it, was fantastic."
"rn529186210","Pizza, Pizza","Very delicious pizza, the location is fun in the summer for lunch or after work. I've been there for both and had a good time. I like the outdoor seating when the weather is cooperating. The pizza is so Devine that no matter the weather...More"
"rn529104926","THE BEST PIZZA EVER!!!","We were recommended to go here and so glad we did.
Pizza amazing...and huge. Cost about $24. Washed down with a glass of Pinot (beer for hubby).
Staff were friendly.
So went about 1700 on a Thursday night and got a table but very busy...More"
"rn529025908","The absolute best!","My husband and I shared a small size #1 and this is the absolute best pizza that I have ever tried. Highly recommend it, very nice staff, busy place and love the atmosphere."
"rn528829447","Long Lines, Lots Of Buzz, Great Pizza!","Four of us were visiting NYC for a week so we decided to walk across the Brooklyn Bridge one night and get pizza for dinner at Juliana's. We waited about 45 minutes in line before getting a table. Pizza was delicious and staff was very...More"
"rn528814721","The best pizza ever","First of all I would like to say that it is indeed the best pizza that I have tried.
It is precise, with lots of toppings.
You can choose between 2 sizes if I am not mistaken.
We arreved there for lunch we managed to...More"
"rn528743432","if you want to experience NYC pizza this is the place","have been here several times, once in a while there is quite a queue. It is best to come during off hours. The pizzas are consistently delicious. The real thing."
"rn528501080","Great NY Pizza","Our native NYC tour guide recommended Juliana's over Grimaldi's, explaining this was the original Grimaldi's recipe being served in this restaurant named after his mother. He previously sold Grimaldi's and was angry when the new owners changed the family recipe. We stopped for lunch around...More"
"rn528267971","Great meal.","We went for dinner on a Saturday evening & had to queue for about 30 minutes but it was worth the wait.
We shared a large pizza, half pepperoni & half anchovy washed down with a couple of beers."
"rn527964798","O.M.G.!!!","I visited for the 1st time when a friend visited from Los Angeles. That was in 2016 and she STILL talks about how wonderful the pizza was! I haven't returned since, but I enjoyed it just as much as she did!! I definitely want to...More"
"rn527428373","Awesome!","Had lunch here - it was SO good! Be prepared to wait in line - but it is so worth it! Of course had wonderful pizza - but their cheese cake is excellent!"
"rn527290394","Great New York Pizza","This place is surprisingly small and you cannot book. Therefore there is nearly always a queue - there is a reason for that, the pizzas are really good. Everything is freshly made to order and cooked in a proper wood fired pizza oven.
Well worth...More"
"rn527090903","Stop Acting Like Burned Pizza Tastes Good","OK, so we did the tourist thing and waited in line for this so-called great Pizza. Puh-leeze. I really need someone to explain how this became a thing. I think you wait so long, and you are so hungry, you'll eat anything. It's not just...More"
"rn526939288","Lunch","We came here for lunch after reading reviews about it and we are so glad we did! It truly was an amazing pizza and experience! As expected there was a queue to wait for a table but that was ok and didn’t last too long....More"
"rn526869228","Pizza worth waiting for","Ok...so yes, you usually have to wait to get into Juliana's, but it is totally worth the wait.
As with our first trip several years ago, we walked across the Brooklyn Bridge to seek out Juliana's.
We ordered the Margherita Pizza with sausage, onions and...More"
"rn526831958","Pizza Heaven","Absolutely fantastic pizza and service! THE best pizza I have ever had! The only downside is that you will more than likely not have any leftovers despite generous sized pizzas."
"rn525786994","Pizza is amazing - read review for advice","Every time I am in NYC, I have lunch here. So, lines are usually long (1 hr) and this is a fairly small place. If you are alone you will get a seat very quick, just make sure to tell the host that you are...More"
"rn524275823","Not worth the queue! ","We really didn't see what all the fuss is about. The pizza was good and the service was fine but it absolutely was not worth the 45 minute queue! It's was just good, pretty standard pizza, nothing special. Would happily return but wouldn't queue for...More"
"rn523617301","Amazing, must try!","I can't say that it's the best pizza in NYC since I'm not a native of NYC and live in Maryland, but it was the best pizza I've ever had. There was a line to get a table but the employees kept the line moving...More"
"rn523255470","Great Pizza.......worth the wait","Would not normally stand in the sun for 25-30 mins waiting to get into a Pizza restaurant but please take the time to wait. The wait was actually longer as we left. Where reviews say it could take over an hour, that is possible. The...More"
"rn523133970","Superb pizza, worth the wait!","We (family of 4) found this place by chance when checking out Brooklyn one evening. Waited for about 30 mins at around 7.30pm, which we thought was pretty good given how popular it is. We were very impressed. Best pizza we had in New York....More"
"rn522965860","Incredible pizza!","My daughter and I ate here over Labor Day weekend, and it lived up to the hype. Although everyone waits in a line outside in order to get a table, it is worth it. The line moves fast, and the food is excellent. Be aware,...More"
"rn522931600","Worth the wait!","We went on a Sunday evening after walking across the Brooklyn Bridge from Manhattan. The wait for 2 was 45 minutes, but it was worth it. The manager came by the line several times to check on us. The waiter was very friendly even though...More"
"rn522891614","Exellent pizza, despite the long line","we went there (family of 3 kids and 2 adults), had to wait around 30 minutes in the line. The had water served at the entry, so while waiting you could refresh bit.
Had 2 Large (huge actually) which were very very tasty. The service...More"
"rn522850456","Best pizza ever!","My husband and I went here for lunch. We arrived at noon, and the restaurant was nearly full! We were served straight away. We shared a large pizza and had drinks of grape juice and root beer. The pizza was divine! We will most certainly...More"
"rn522731443","Very good","Good place to be with families or friends, good service! Staff always make sure that you are ok,Very kind"
"rn522557224","great pizza","walked quite a distance for the famous pizza and it certainly did not disappoint. lucky to be seated without waiting in line. but the place was quickly. saw how they made my pizza coz we're seated in the bar. great food and ambience!"
"rn522413757","Everything was awesomely delicious...","Plain and simple, everything we ate here was delicious. The meatballs were the best I ever ate, I think. The pies we had; just as yummy. It was busy; but as quick and accommodating as possible. Enjoyed the fun atmosphere here too. Go hungry, if...More"
"rn522405463","Love this place! ","Visited here 7 years ago and loved it so we were determined to go again on a recent trip back to New York. We were not disappointed! Service is excellent and pizza is great. Waited in line for about half an hour but worth it....More"
"rn522082134","Not what we expected...","The owner himself was truly gracious and sat us. He was delightful. Our waiter was very friendly and efficient. BUT--the tables are too close! The couple next to us was only a few inches away and each of us could hear the other's conversation. I...More"
"rn522051495","Great pizza and AMAZING cheesecake!!!!!!!","We waited in line for over an hour for a table. The line was literally down the street. Apparently it's like this everyday. We were so relieved to get seated because we were starving. The pizza was awesome! But what really topped off the experience...More"
"rn522033654","Delicious ","Nice atmosphere, good service. The wait is much better than Grimaldi's. Mr. Grimaldi came and sat with us with a very good story to tell."
"rn521893384","Good pizza","Coal fired brick oven doesn't make the crust crusty. It's a thin crust delicious pizza with a soft bottom. Not my cup of tea. Taste is good. Prices are high. Wait for a table s long."
"rn521454961","Delicious! ","Highly recommend this place!! The food was delicious!! It was fun watching the guys make the pizza. Customer service was great."
"rn521133182","SO good","We visited Juliana's after receiving a recommendation from a friend, and also after reading all the brilliant Tripadvisor reviews. So glad we made the trip to Brooklyn for this!
When we arrived there was a queue outside of around 10 people, which moved very quickly....More"
"rn521089007","NY visit","The margarita pizza was just average. The pizza number 6 was good. The wait was more than a hour. The service probably is the best part of the experience. The food is overhyped.
The wait is too long as the food didn't live upto the...More"
"rn520566721","Best italian pizza in New York!","It was raining and the queue was two-blocks long, but it was worth it. The pizza size is soo huge, authentic and delicious. A must try when in New York!"
"rn520085625","Amazing","Great pizza, Tony himself seated us and it was made a great experience by the attentiveness and bistro atmosphere
A must eat in brooklyn!"
"rn520077529","Definitely worth the 20 min wait in line!","When one of my friends from Naples, Italy came to visit Brooklyn he said the best pizza he ever had anywhere was at Juliana's. So I had to visit and he was right! I had the pizza Marguerite and it was fantastic! It had a...More"
"rn519695705","Must do! Exceptional pizza!","We made a special trip over to Brooklyn to eat here and were so glad we did. We arrived about 8pm and there was a long line; we were expecting this and enjoyed people watching during our hour long wait! It's small inside but staff...More"
"rn518515875","Pizza Perfection ","Our family went to Juliana's for lunch after walking across the Brooklyn Bridge from Manhattan. We split two small pizzas: a phenomenal Margherita pizza and their Pizza Special #1, pancetta and truffle with white sauce. Both pizzas were amazing. New York style thin crust pizzas...More"
"rn518187581","Awesome Pizaa","My wife is from Brooklyn but moved to Canada 19 years ago. She missed Brooklyn pizza. On our last trip to NYC we made it a point to trying the best Brooklyn pizza. Julianna's did not disappoint. There was a short wait but it was...More"
"rn517957400","Delicious!","While over in Brooklyn on our NY trip my husband really wanted some authentic Brooklyn pizza so we looked up a few places and saw this and decided to give it a try!
So glad we did we had a soup for starter which was...More"
"rn517606969","Best pizza ever","You probably have to wait in the queue for some time but it is well worth it. Best pizza ever, really represents little Italy or even \"big Italy\". Looking forward to my next visit"
"rn517314345","Perfect \"PIZZA\"","The restaurant is pretty small inside but i really liked .For a small restaurant it have many orders and you have to wait for your food .Overall the pizza was very good.Keep like this guys ..."
"rn516668178","A truly spectacular Pizza, you will not be disappointed!!","After trekking all over Brooklyn, found this little gem of a restaurant through the tripadvisor reviews. First of all the place doesn't take reservations and there is normally a line outside the door - though we got in right when they opened at 4PM -...More"
"rn516088127","Long Wait. Pizza Ok.","We waited in line for about 45 minutes which we kind of expected. Really didn't mind the wait. But It took a really long time until we got our pizza. It was good but nothing spectacular. The restaurant is pretty small inside and very very...More"
"rn515602385","Brooklyn Bridge treat","While visiting Brooklyn NY, we decided to walk the famous bridge. Before embarking on this venture, we decided to eat. We found Juliana's Pizza by going to the trip advisor. The review were superb. We stopped in and found the pizza to be absolutory wonderful!...More"
"rn515597622","Disappointing Pizza experience, very good table service","Based on the excellent Tripadvisor reviews wanted to have a good Pizza. Unfortunately need to say the pizza was just average as an maximum. Bad Experiences:
1. Long Wait Time, but this isn't the big issue. The issue is lots of people are waiting a...More"
"rn514999555","Fantastic pizza!","So many good pizza places in Brooklyn but having tried Grimaldis we had to try their great rival.
Service was quick but I had to ask for another Soda. It did get busy quick so will let them off. We had a large pie to...More"
"rn514468584","OMG!! This Pizza is soooo good","After walking over the Brooklyn Bridge, My family and I found this pizza place. If you want true, delicious New York style pizza, this is the place to go. There was a line out the door, however, the wait wasn't that long (30 Minutes) and...More"
"rn514439806","Good first night in the Big Apple","All rather jet lagged we were trying to stay awake and almost stumbled on this place - though somewhere I did remember it had been highly recommended.
It was a happy event - good pizza, service and the salads were delicious. Two pizzas were fine...More"
"rn514289269","Yummy Pizza, No Wait and Great Waiter","We were lucky on the day we tried to get in, no line...it was a rainy summer weekday around 2:00. Got a table right away. Ordered on small pizza for two adults. Size of pizza was perfect for two hungry ladies touring the city. We...More"
"rn514041402","Worth the wait. Tuesday night, 25 minute wait.","Friendly staff, good crust, nice pizza, a little salty, but still worth it. Chocolate cannoli a solid 7. I think it was worth it."
"rn513990387","Really best Pizza in town!","The restaurant set up is nice and simple. The staff is so friendly and you feel immediately welcome! The food is just amazing! The Pizza is really the best ONE!!! so go and try out!!"
"rn513952579","Great pizza","Nice small restaurant expecting more seating room. Overall pizza great. I went to pick up pizza during a weekday early afternoon wasn't crowded. If you want to dine in depending on hours and day expect to wait outside in line to get seated inside.
Large...More"
"rn513852747","They forgot my pizza","After 49 minutes waiting and seeing other tables being served, I gave up. Totally chaotic place and NOT CHILDREN FRIENDLY. Zero stars if possible."
"rn513306747","Good pizza for NYC pizza","I guess I prefer Chicago type pizza a little better than NYC style pizza. No offense. I tried Famous Rays before and this trip tried Juliana's. Juliana's was really good. There was a 45 minute wait outside before we got in. Worth it for the...More"
"rn512949451","Worth the wait ","We had to que outside the restaurant and was told it would be about 40 mins for a table. It was a very hot day and they provided water for everyone if they wanted it, we only waited about 30 mins. The man seating people...More"
"rn512934602","Possibly the best pizza","We're in town from Seattle, WA and were in Dumbo and asked for a referral for a good place to get dinner for our family of 5. We waited in line for about 15 minutes but the host checked in on us a few times...More"
"rn512781126","Just as outstanding as Grimaldi's","This restaurant is next door to Grimaldi's. Juliana is the granddaughter of the original Grimaldi's restaurant owner. This a smaller restaurant, so there is usually a line like at Grimaldi's. The quality is the same. Delicious handmade pizzas. Even if pizza is not your favorite...More"
"rn512724306","Delicious Pizza--the original Grimaldi's","Here's the story: Patsy Grimaldi sold his name and business to another firm back in the late '90s. Then in 2012, he opened Juliana's right next door to the famous Brooklyn Grimaldi's--intentionally. Many people weren't aware of the change for years and lined up outside...More"
"rn511516157","Quite simply amazing pizza!","They are number 1 for a reason. Went at around 11:45 and there was no line. Sat outside and had a margherita pizza with garlic and meatballs. Fantastic. As we left the line up was 25 deep."
"rn511203476","Wwwwwwwwowwwwwww","The pizza here is amazing, I love it. Everyone is so nice here its kinda cool and awesome. I'm going to come back here."
"rn510897002","Pizza Was What I Expected","So we waited about 30 minutes in line in the front. I've had some pretty good pizza in the past and I would say that it was on the same level as some of the better Thin crust style pizza that I've had. But I...More"
"rn510694407","Fantastic","Went to New York expecting great food, especially pizza, and this place did not disappoint. Would definitely recommend stopping here."
"rn510105148","Great Pizza....the line moves fast!!","We, hesitantly, got in line for pizza around 1:30 on this past Saturday. The line had maybe 30 or so people in front of us. We were seated at 1:54. Our order was taken promptly and the pizza was delivered quickly! We had just the...More"
"rn509428703","Great place","I was here with my boyfriend. This is great place in New York for eating pizza. Friendly staff and very helpful."
"rn509394163","Delicious Pizza","Great pizza!
We had the number 1 pizza special and it did not disappoint.
This place definitely lived up to all of the other positive reviews that we read."
"rn509365682","Mixed feelings","So all the guides and TA said come here for NY's best pizza. I expected a 45 min wait which was what we had. No problem. We had margherita and pepperoni pizza. True, it was very good. Didn't have dessert which now wish I had....More"
"rn508974046","The Best Pizza","The taste!!! need patience to made the line for 30 min but pay the price for the best one!!! Dumbo area nice"
"rn508821995","Good eats","This place was recommended to us by police officers in Brooklyn who were gracious enough to help us find a place to eat to wait out the rain. Service was fast and food was delicious!"
"rn508789328","Fantastic ","Lovely pizza. Well cooked with a delightful crisp base. We had a cheese pizza with cherry tomatoes on which, truth be told, was a little bland, despite being covered on garlic (a good thing). We also had a tomato and basil pizza with no cheese...More"
"rn508496699","Best Pizza Ever....","Could not decide between Juliannas and her neighbour, But,on face value made the right choice.Fast service,clean restaurant and simply the tastiest pizza we have ever tasted, A simple Margherita was our choice,and its simplicity and delicious taste was a winner...."
"rn508113537","Awesome!!!","One of the things we wanted on our trip to NYC was genuine NYC style pizza, and this surely delivered! The pizza was crisp, toppings excellent and fresh, and the service was exceptional! It was also fun seeing them throw the dough in the kitchen...More"
"rn507980624","Still the best","Had a plain Margherita and a Margherita with prosciutto. Both were fantastic. The oven is the key to the taste and it doesn't disappoint. Will absolutely go back."
"rn507711728","Coal fired pizza","We ate on the sidewalk - a rarity in the area. Service was excellent. Pizza was similar to what we'd had in Italy, though a little skimpy on the fresh mozzarella."
"rn507251241","Very, very, very tasty!!!","We loved Juliana's Pizza. So hot, fresh, and delicious. I feel the price is reasonable compared to any other quality NYC pizza place too. It is such a cute little place. We loved the atmosphere (can walk up and watch the pizzas being made) of...More"
"rn507107429","The Best Pizza!","Juliana's by far has the best pizza my husband and I have ever eaten. We make a point of coming here whenever we are in New York. The wait time can be long, but the pizza is worth it!"
"rn505994754","Fantastic pizza!!","It is crowded. Be prepared to wait in line. We were in line 30 minutes. Good salads, great pizza great waiter. We had Tremill and he was just a great waiter. Try to get him. Its pricier than many of the new York pizzerias but...More"
"rn505157382","Loved it!","This place had top notch service, pizza and ice cream. We came hungry but still ate much more than we thought we would. Hammered the whole thing and was worth every single calorie."
"rn504950553","Delicious Scarmoza Pizza!","It's delicious crust is only supassed by the tasty toppings!!
The story, as per their website is very interesting!:
\" Juliana's heralds  the return of Patsy Grimaldi, New York City’s most celebrated pizza proprietor: not only to the NYC restaurant scene, but to 19 Old...More"
"rn504831706","Great Food, at par service","We went as tourists, and heard that this place has better \"Brooklyn Style Pizza\" compared to its neighbor, popular eatery...so we tried it. The food was amazing! The hostess was kind of rude and didn't want to seat us, even though we went when there...More"
"rn504158074","Worth waiting in the queue ","Juliana's is rated number one restaurant in Brooklyn for a reason. You should expect a 45 minute wait in the queue but honestly, it's worth. If you can sit at the bar, just do it, so you'd get the chance to closely watch the staff...More"
"rn504124545","enjoyable pizza","We arrived at lunchtime to a packed place and were fortunate to grab the very last table for two. We were recommended to order the Margarita pizza, half with pepperoni. I wished we ordered the full pizza without pepperoni because it was far better and...More"
"rn503709890","It's the best pizza in US ","Goto go there and have any pizza. You will love it. Just know that they close for 45 mins at 3:15-4pm daily to clean the oven. A gem in Brooklyn !"
"rn503700966","Staff was great, pizza was disappointing.","Restaurant is located in a nice area near the Brooklyn bridge. The staff is very professional and attentive. Unfortunately the pizza was extremely disappointing compared to other pizzerias in the area. I've had better pizza at the Oakland airport. Again location and staff were great...More"
"rn502994563","Deserving of #1 reputation!","Yes, Juliana's is everything we expected! The pizza is definitely the best, and we splurged on New York cheesecake. The salad was excellent, too! After dinner, walk off those calories along the Brooklyn Bridge, just around the corner."
"rn502780590","Really good pizza and cookie dessert","Decided to try out Juliana's after seeing it on a TV show of best pizza spots in NYC. Juliana's was created by Patsy Grimaldi, one of the original Pizza guys so I believe. The queue looked longer than we wanted, but it went quickly, and...More"
"rn502637453","Excellent Pizza and Service","Went Saturday around lunch with a group of 11. There was a line but the host was on top of things. Very professional and friendly.
Our group had to be split up, which was fun with us. Some of us sat at the counter and...More"
